#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
902000,901.9999999855825,-549706.280367753,111293.02118657899,-438413.259181174,301.4267546889448,433.8064229629282,1.015127663361714
903000,902.9999999855588,-548968.0480337925,111367.00760055776,-437601.04043323477,301.6271399819212,433.9159209169171,1.0148714976005202
904000,903.9999999855352,-548699.887294095,110954.61554657994,-437745.2717475151,300.51021461531036,433.00713738858576,1.0170014821221487
905000,904.9999999855115,-549576.0595020535,110998.44052662725,-438577.6189754263,300.6289104811349,433.2795236941107,1.0163621320922491
906000,905.9999999854879,-549022.3567844359,110031.58679337741,-438990.7699910585,298.0102774350986,434.31878950773756,1.013930115694005
907000,906.9999999854642,-549731.0439347555,111783.36838730332,-437947.6755474522,302.75481429060983,434.6280961632073,1.0132085439968832
908000,907.9999999854406,-549638.6530850618,110926.27537310135,-438712.37771196046,300.43345790201516,433.9749962641068,1.0147333470467101
909000,908.9999999854169,-549361.7167400438,111423.30599223322,-437938.4107478106,301.7796189183002,435.69261759667944,1.0107329863029948
910000,909.9999999853933,-549225.3235182515,110877.91080764623,-438347.4127106053,300.3024669930467,435.48813297483906,1.0112075786898733
911000,910.9999999853696,-549323.6365382471,111422.22534284275,-437901.41119540436,301.7766920803435,434.1271225557495,1.0143777654369188
912000,911.999999985346,-549009.2855954953,109858.64559093991,-439150.64000455535,297.5418823385602,434.47935015333195,1.013555420616078
913000,912.9999999853223,-549526.972966454,111613.85802930775,-437913.11493714625,302.29571131585,434.0767642481309,1.0144954458836983
914000,913.9999999852987,-549836.6772826393,111505.90107915085,-438330.77620348847,302.00331999800306,434.45810583710625,1.0136049818777477
915000,914.999999985275,-549220.9219084391,110432.98522902746,-438787.9366794117,299.09742761311713,435.8124985746254,1.0104549592633012
916000,915.9999999852514,-549377.6087407088,110573.88947750622,-438803.71926320257,299.479053611657,433.12311925304806,1.0167291490999335
917000,916.9999999852278,-549700.9730258486,110537.56871959323,-439163.4043062554,299.38068223069496,432.9571422646129,1.0171189189541485
918000,917.9999999852041,-549097.691901763,110483.0378408755,-438614.65406088746,299.2329904381012,433.5955274278131,1.0156214089799973
919000,918.9999999851805,-548946.608410114,110749.74114629481,-438196.86726381915,299.95533143451087,433.8321289586137,1.0150675136734064
920000,919.9999999851568,-549245.4355174727,111258.63882896678,-437986.7966885059,301.3336332841783,432.0711636485648,1.0192045605983673
921000,920.9999999851332,-549626.6889823261,110491.31621410593,-439135.37276822014,299.2554116389128,433.1484165777029,1.0166697686973132
922000,921.9999999851095,-549317.5507902964,110859.58945196006,-438457.96133833635,300.25284531212634,432.5736615943639,1.0180206045614644
923000,922.9999999850859,-549282.6366567514,110498.18535155535,-438784.45130519604,299.27401605621424,433.67846142157725,1.0154271878067276
924000,923.9999999850622,-549414.1239545252,110729.521793072,-438684.6021614532,299.90056920450866,432.78584058152495,1.0175215064844694
925000,924.9999999850386,-549116.3459403142,110826.61530975578,-438289.73063055845,300.1635379272848,431.7880566033305,1.0198728143567273
926000,925.9999999850149,-549594.6186225181,111204.48595923581,-438390.13266328233,301.1869652936245,432.86103638644494,1.017344744562578
927000,926.9999999849913,-550063.7428317508,110456.65762649896,-439607.0852052518,299.1615420910014,432.99142012066363,1.0170383985228644
928000,927.9999999849676,-550895.6546489228,111460.87164072576,-439434.7830081971,301.8813619691417,431.5943320874151,1.0203305923036734
929000,928.999999984944,-549430.6405260647,111343.64727476289,-438086.9932513018,301.5638707210299,433.37930337937075,1.016128128546488
930000,929.9999999849204,-548920.447267245,110937.2111110054,-437983.23615623964,300.46307632688496,434.7551742649044,1.0129123850871886
931000,930.9999999848967,-548782.9815390948,110835.82721735805,-437947.1543217368,300.18848751876357,433.70163619066955,1.0153729286371886
932000,931.999999984873,-548958.2151932167,111276.53062625302,-437681.6845669637,301.38209154628714,433.7414343713209,1.0152797625431977
933000,932.9999999848494,-549400.7983444654,111004.02256304474,-438396.7757814207,300.64402890548837,432.7598965927592,1.0175825069762914
934000,933.9999999848258,-549620.9155252958,110408.83515680116,-439212.0803684946,299.0320193977676,433.30099435967634,1.0163117699381905
935000,934.9999999848021,-549668.7332095653,110663.09227831289,-439005.6409312524,299.72065106736125,432.3979863763817,1.0184342073007262
936000,935.9999999847785,-549682.3336036066,111598.67668426293,-438083.65691934363,302.25459406051914,434.884879937606,1.012610281039988
937000,936.9999999847548,-549618.2444344843,111344.78693401784,-438273.45750046644,301.56695738169395,433.66236075361337,1.0154648877721202
938000,937.9999999847312,-549057.711306477,110524.43502906825,-438533.2762774087,299.34511085640906,434.6780121780007,1.0130921927408867
939000,938.9999999847075,-548634.7279513278,110456.81604116946,-438177.91191015835,299.1619711423428,434.93831457152515,1.0124858761350684
940000,939.9999999846839,-549652.207698869,110357.52020588194,-439294.68749298714,298.89303764529393,435.1668715439409,1.0119541014950502
941000,940.9999999846602,-550191.9869226143,110164.40642837307,-440027.5804942412,298.37000701300803,435.27531806022523,1.0117019785457502
942000,941.9999999846366,-551248.2872428703,109826.611878903,-441421.6753639673,297.4551220210041,433.61862481656743,1.0155673102831981
943000,942.9999999846129,-551316.8768094503,110927.28275563056,-440389.5940538198,300.43618630352023,433.2694871469344,1.0163856757914702
944000,943.9999999845893,-549757.7760466961,110544.86910298018,-439212.90694371593,299.40045463734594,433.7697016336637,1.015213600293296
945000,944.9999999845656,-550638.7933990792,111006.38796703285,-439632.4054320464,300.6504353812948,431.7218009573999,1.0200293325865977
946000,945.999999984542,-550205.9456618233,109802.51998285914,-440403.4256789641,297.38987137041187,432.96121671616845,1.0171093471920565
947000,946.9999999845184,-548948.1349734352,110123.07208428392,-438825.0628891513,298.258056802086,434.3894946925281,1.0137650792070028
948000,947.9999999844947,-549260.1347263744,111754.53528616158,-437505.5994402128,302.6767225287715,433.04475584316833,1.0169131355400707
949000,948.9999999844711,-548568.6627025809,110420.57332978898,-438148.08937279193,299.0638111431257,435.2488655839,1.011763465260023
950000,949.9999999844474,-548915.4837741018,110633.16301932401,-438282.3207547778,299.63959046435957,434.8998773998191,1.0125753613142863
951000,950.9999999844238,-548726.318796894,110776.1872360403,-437950.13156085374,300.02695819889567,435.3006216858897,1.0116431692381733
952000,951.9999999844001,-548801.9259872101,110998.93959837529,-437802.98638883483,300.6302621703582,435.35975265786965,1.0115057669093435
953000,952.9999999843765,-549662.9152156129,110113.82066654376,-439549.09454906906,298.23300020108843,434.60989894775565,1.0132509672693792
954000,953.9999999843528,-550124.2733443221,110436.38190301706,-439687.89144130505,299.1066271874167,435.7971957713815,1.0104904408900268
955000,954.9999999843292,-549025.5732106818,111155.63746153991,-437869.93574914185,301.0546636993743,434.73626644584414,1.0129564393002353
956000,955.9999999843055,-548158.193414534,110487.75790424907,-437670.4355102849,299.24577428896134,435.6207544976207,1.0108997240076767
957000,956.9999999842819,-548491.2174916966,111775.04166886891,-436716.1758228277,302.73226215132803,434.8647674520949,1.0126571142422387
958000,957.9999999842582,-548522.2862612568,111336.1753106229,-437186.1109506339,301.5436336039326,433.955074336888,1.014779931232682
959000,958.9999999842346,-549372.8515256359,110592.43677158665,-438780.41475404927,299.52928722561876,435.3333262788835,1.0115671691340975
960000,959.999999984211,-550539.0997595135,111389.45220870216,-439149.64755081135,301.68792910707117,434.207494560866,1.0141900036502731
961000,960.9999999841873,-549313.9550254727,110657.36109544779,-438656.5939300249,299.70512869378257,434.4914316046569,1.013527237734694
962000,961.9999999841637,-549512.3425301854,110192.43404939288,-439319.9084807925,298.4459172071566,434.77089963487487,1.0128757487299334
963000,962.99999998414,-549264.1035971195,110238.42121941352,-439025.68237770593,298.5704691626059,433.16114176316995,1.0166399014952072
964000,963.9999999841164,-549553.8364609033,110216.73989328567,-439337.0965676176,298.511747315518,434.39676604348733,1.013748109831866
965000,964.9999999840927,-549306.1810759874,111303.91438555066,-438002.26669043675,301.4562579010888,433.29867524607903,1.016317209471195
966000,965.9999999840691,-549268.7456186814,110392.90825167438,-438875.83736700704,298.98888286257954,434.5603323587459,1.0133665401611471
967000,966.9999999840454,-549715.0914142192,110570.4721848896,-439144.61922932963,299.46979819373166,434.3960235994321,1.0137498424703266
968000,967.9999999840218,-549991.0297109098,109294.69285804537,-440696.3368528645,296.01446902672836,433.47044835497377,1.0159144692905053
969000,968.9999999839981,-550633.207250379,110290.45570778649,-440342.75154259254,298.7113997150784,433.8921102853507,1.0149271905498591
970000,969.9999999839745,-549360.7575517516,110045.09206175187,-439315.6654899997,298.0468551932897,434.14643301787316,1.0143326467812561
971000,970.9999999839508,-549800.2824646635,110999.56739750993,-438800.71506715356,300.63196250568683,432.46493792947194,1.0182765396011773
972000,971.9999999839272,-549700.1931533352,110835.58178895235,-438864.6113643829,300.1878227988463,434.60570733351545,1.0132607397070432
973000,972.9999999839035,-548920.1493489044,110925.65526864032,-437994.49408026406,300.43177840699144,434.87500353650046,1.0126332783270655
974000,973.9999999838799,-549146.8042882578,111093.96504961979,-438052.83923863806,300.88762973102007,433.2057544673628,1.0165352051592784
975000,974.9999999838562,-549804.5065524308,111054.393814562,-438750.1127378688,300.78045473626,432.72892557035914,1.0176553367982775
976000,975.9999999838326,-548828.0989497206,110306.11118734302,-438521.9877623776,298.75380111945685,434.13274972578574,1.0143646172093994
977000,976.999999983809,-549518.5462616147,110610.0809923078,-438908.46526930685,299.5770749497212,433.0206953798411,1.016969639539685
978000,977.9999999837853,-551073.8101145546,111402.00581721705,-439671.80429733754,301.72192938340413,432.4979724184013,1.018198762947367
979000,978.9999999837617,-550225.8038668172,110574.57365950891,-439651.23020730825,299.48090665471835,432.3132533300899,1.018633819577629
980000,979.999999983738,-549748.1449668799,110495.9383928153,-439252.20657406456,299.26793037830095,433.37864086756235,1.016129681915345
981000,980.9999999837144,-550788.2927993927,111365.74112001265,-439422.55167938006,301.6237098376361,432.53769403324907,1.018105257803981
982000,981.9999999836907,-550204.6232509315,110788.44188148418,-439416.1813694473,300.0601487616697,433.2327429758497,1.0164718794539698
983000,982.9999999836671,-549014.1543585677,110058.67228092483,-438955.4820776428,298.0836359487191,434.87425099245024,1.0126350306753522
984000,983.9999999836434,-549883.169141422,110730.40716662776,-439152.76197479427,299.90296715610305,435.0974722112849,1.0121155111648543
985000,984.9999999836198,-548967.7623329181,111055.16015236455,-437912.6021805536,300.78253029063313,433.1747439376306,1.0166079778581592
986000,985.9999999835961,-549317.4648176488,112149.52049310731,-437167.94432454143,303.74650307574933,434.30260298326084,1.013967905024584
987000,986.9999999835725,-548978.5510198209,111353.29267352645,-437625.2583462944,301.5899943828371,433.46726802394,1.0159219230120495
988000,987.9999999835488,-549015.6133316965,110930.86499003827,-438084.7483416582,300.4458884508835,433.79402174913395,1.015156683621447
989000,988.9999999835252,-549423.081884698,110439.15271767837,-438983.92916701967,299.1141316801719,433.7613564632844,1.0152331320711727
990000,989.9999999835015,-550582.8495382648,109886.81938748411,-440696.0301507807,297.61818843546587,434.7698473964166,1.0128782001115615
991000,990.9999999834779,-549622.3460653056,109645.74018242687,-439976.60588287876,296.9652479219581,434.1706114426676,1.0142761598496897
992000,991.9999999834542,-549184.9381140089,110653.09996504872,-438531.83814896015,299.69358782002604,434.60646339891025,1.0132589769827267
993000,992.9999999834306,-549924.4505565437,111613.40687395108,-438311.0436825926,302.29448940369804,434.04270401517624,1.014575055449528
994000,993.999999983407,-548967.0059624021,110604.83725528617,-438362.1687071159,299.562872777689,435.64901181617955,1.0108341544442034
995000,994.9999999833833,-549703.9559953907,110604.94992166484,-439099.0060737258,299.5631779240542,433.8175405343318,1.0151016483825424
996000,995.9999999833597,-548840.6309215878,109538.90048278077,-439301.73043880705,296.67588257278425,434.61504433535595,1.0132389714375944
997000,996.999999983336,-548965.4904774134,109776.00892953225,-439189.48154788115,297.3180686582336,435.87759705781394,1.0103040474347915
998000,997.9999999833124,-549057.0783084827,109981.57203898206,-439075.5062695006,297.87481714348985,434.28560004743844,1.0140076033963772
999000,998.9999999832887,-548631.6446260349,110648.25025050354,-437983.39437553135,299.6804528210752,434.7255456286837,1.0129814199366078
1000000,999.9999999832651,-549351.0631632842,111751.0151275695,-437600.0480357147,302.66718850795786,434.2878689892438,1.0140023057023666
